# Values[k3].InitialValue	[l1]	[l13]	[l15]	[l135]	[c]	[s]	[cs]	[l2]	[sa]	[sb]	
1.17775	0.00239707	0.00239601	0.00239601	0.133825	9.57986e-05	457.198	2.0112	11.2023	11.2023	11.2023	
1.04393	0.00239707	0.00239601	0.00239601	0.133825	7.99322e-05	580.205	2.26902	14.4378	14.4378	14.4378	
1.17312	0.00239707	0.00239601	0.00239601	0.133825	0.000146845	298.807	2.01913	12.1118	12.1118	12.1118	
1.22358	0.00239707	0.00239601	0.00239601	0.133825	0.000168744	255.093	1.93586	14.9627	14.9627	14.9627	
1.05948	0.00239707	0.00239601	0.00239601	0.133825	9.10692e-05	505.595	2.23572	11.7905	11.7905	11.7905	
1.00174	0.00239707	0.00239601	0.00239601	0.133825	0.000118336	399.988	2.36459	8.46968	8.46968	8.46968	
1.17608	0.00239707	0.00239601	0.00239601	0.133825	0.000121135	361.806	2.01406	10.1068	10.1068	10.1068	
1.16207	0.00239707	0.00239601	0.00239601	0.133825	6.07438e-05	725.511	2.03834	21.2675	21.2675	21.2675	
1.08321	0.00239707	0.00239601	0.00239601	0.133825	0.000105637	431.235	2.18673	8.82444	8.82444	8.82444	
1.08234	0.00239707	0.00239601	0.00239601	0.133825	0.000183857	247.865	2.18848	11.6759	11.6759	11.6759	
1.16428	0.00239707	0.00239601	0.00239601	0.133825	0.000122283	360.08	2.03447	9.1521	9.1521	9.1521	
1.24362	0.00239707	0.00239601	0.00239601	0.133825	0.000176014	242.785	1.90468	9.05281	9.05281	9.05281	
1.17679	0.00239707	0.00239601	0.00239601	0.133825	0.000154633	283.35	2.01284	14.3087	14.3087	14.3087	
1.14545	0.00239707	0.00239601	0.00239601	0.133825	0.000117594	377.28	2.0679	8.23322	8.23322	8.23322	
1.03604	0.00239707	0.00239601	0.00239601	0.133825	7.00472e-05	664.549	2.28629	17.0201	17.0201	17.0201	
1.17647	0.00239707	0.00239601	0.00239601	0.133825	0.000120621	363.293	2.01339	8.39835	8.39835	8.39835	
1.1417	0.00239707	0.00239601	0.00239601	0.133825	9.13504e-05	486.412	2.0747	10.7119	10.7119	10.7119	
1.18453	0.00239707	0.00239601	0.00239601	0.133825	0.000130565	334.575	1.99968	8.30519	8.30519	8.30519	
1.01579	0.00239707	0.00239601	0.00239601	0.133825	7.38299e-05	636.673	2.33186	14.8897	14.8897	14.8897	
1.16834	0.00239707	0.00239601	0.00239601	0.133825	7.3909e-05	594.797	2.0274	15.3473	15.3473	15.3473	
1.02387	0.00239707	0.00239601	0.00239601	0.133825	0.0002191	213.698	2.31345	10.2617	10.2617	10.2617	
1.04712	0.00239707	0.00239601	0.00239601	0.133825	6.78448e-05	682.557	2.2621	14.7459	14.7459	14.7459	
1.06696	0.00239707	0.00239601	0.00239601	0.133825	0.000195653	234.534	2.22004	8.64859	8.64859	8.64859	
1.06831	0.00239707	0.00239601	0.00239601	0.133825	9.93354e-05	461.661	2.21724	15.0675	15.0675	15.0675	
1.10143	0.00239707	0.00239601	0.00239601	0.133825	5.32893e-05	848.062	2.15057	18.5267	18.5267	18.5267	
1.14802	0.00239707	0.00239601	0.00239601	0.133825	0.000214866	206.266	2.06328	7.51351	7.51351	7.51351	
1.03724	0.00239707	0.00239601	0.00239601	0.133825	0.000218902	212.53	2.28364	12.5759	12.5759	12.5759	
1.04418	0.00239707	0.00239601	0.00239601	0.133825	0.00029128	159.199	2.26847	7.66751	7.66751	7.66751	
1.01676	0.00239707	0.00239601	0.00239601	0.133825	0.000102075	460.284	2.32965	11.1147	11.1147	11.1147	
1.09443	0.00239707	0.00239601	0.00239601	0.133825	0.000123339	367.523	2.1643	7.93895	7.93895	7.93895	
1.09547	0.00239707	0.00239601	0.00239601	0.133825	7.8155e-05	579.739	2.16226	13.1641	13.1641	13.1641	
1.11327	0.00239707	0.00239601	0.00239601	0.133825	0.000139821	321.581	2.12769	11.2302	11.2302	11.2302	
1.24903	0.00239707	0.00239601	0.00239601	0.133825	6.91247e-05	617.016	1.89642	17.541	17.541	17.541	
