Values[k1].InitialValue	Values[kd1].InitialValue	Values[kt3].InitialValue	Values[kt5].InitialValue	Values[k2].InitialValue	Values[kd2].InitialValue	Time	[l1]	[l13]	[l15]	[l135]	[c]
3.46161	0.194322	838.325	579.623	17.2129	0.0301804	0	0.00244095	0.00352922	0.00168729	0.198775	113.368
2.0754	0.162385	340.844	200.617	17.1849	0.0469594	0	0.00383182	0.00650492	0.00225429	0.119521	43.7389
2.93092	0.261127	677	996.662	17.8717	0.042477	0	0.00175093	0.00118904	0.00257668	0.161557	67.9731
3.02112	0.329673	63.1488	906.784	18.8124	0.0767224	0	0.00311371	0.000216761	0.0444791	0.157003	38.4972
1.76994	0.183601	788.645	847.806	18.4795	0.0511917	0	0.00108145	0.00100577	0.00116231	0.0948046	34.2231
2.94154	0.151362	842.608	209.946	16.8635	0.0297456	0	0.00279427	0.0112066	0.000696102	0.17275	97.9361
2.28404	0.183631	447.49	539.257	17.9225	0.0820483	0	0.00231428	0.0019198	0.00278773	0.126076	27.5398
2.71903	0.325924	198.681	773.203	16.8159	0.0694437	0	0.00279675	0.000718346	0.0108662	0.158347	38.3438
3.16783	0.119675	644.775	228.437	16.4787	0.0731498	0	0.00362729	0.0102329	0.00128487	0.190742	42.9692
3.35207	0.146017	671.558	633.631	16.439	0.0521636	0	0.00256798	0.00272106	0.00242242	0.202047	63.6736
3.45937	0.139357	929.177	319.671	18.611	0.0421329	0	0.00276974	0.00804721	0.000952749	0.184409	81.4573
2.04882	0.280216	906.022	817.639	18.6569	0.0611762	0	0.00118845	0.00131646	0.00107218	0.108138	32.9787
2.52669	0.141034	366.881	306.531	17.9224	0.0651635	0	0.00375129	0.00448779	0.00313302	0.13979	38.4475
2.11148	0.31944	797.38	260.388	16.4522	0.0598846	0	0.00199556	0.00610347	0.000651398	0.125729	34.5417
2.90368	0.316242	473.008	605.171	18.3797	0.071624	0	0.00269234	0.00210326	0.00344231	0.155171	39.819
2.01077	0.222866	5.5274	983.735	18.9064	0.0724188	0	0.00203213	1.14155e-05	0.34765	0.10104	26.3787
1.8771	0.182974	782.868	138.758	17.1955	0.0690257	0	0.00203632	0.0114737	0.000360839	0.107867	26.8715
1.96916	0.13019	359.183	637.61	18.8641	0.0581541	0	0.00197524	0.00111248	0.00350512	0.103626	33.6144
1.83084	0.218109	541.544	640.781	18.315	0.0596488	0	0.00154823	0.00130801	0.0018312	0.0987324	30.3156
3.2971	0.215962	383.451	28.0119	17.3823	0.0534904	0	0.00800892	0.108794	0.000584741	0.185913	60.4146
2.47073	0.277953	938.202	268.391	18.2976	0.0564429	0	0.00204722	0.00714899	0.000585475	0.132864	43.0716
3.11227	0.23482	775.932	710.978	16.4538	0.0772109	0	0.00209278	0.00228322	0.00191702	0.186402	39.7227
2.23229	0.15915	443.603	443.816	17.6973	0.0752538	0	0.00251504	0.00251293	0.00251534	0.124946	29.3833
1.62587	0.130282	254.748	431.773	17.2677	0.0509433	0	0.00236783	0.0013966	0.0040112	0.0933934	31.6566
1.3359	0.310243	156.867	790.048	16.618	0.0811721	0	0.00141033	0.000279918	0.00708898	0.0787549	16.1231
2.82216	0.217273	342.262	741.252	18.8754	0.0793619	0	0.00260411	0.00120206	0.00563626	0.147706	35.1304
2.56793	0.305978	244.229	783.02	18.3679	0.0576371	0	0.00249907	0.000779171	0.00800219	0.13733	43.7644
2.09057	0.31135	120.603	697.381	16.9861	0.0746101	0	0.00255478	0.000441618	0.0147349	0.12054	27.4429
2.97392	0.196717	737.06	732.274	16.5416	0.0286924	0	0.00202372	0.0020364	0.00201004	0.1776	102.389
2.84171	0.239031	567.55	728.31	18.1014	0.048016	0	0.00219251	0.001708	0.00281236	0.154855	58.3783
2.7595	0.322824	561.467	858.111	17.988	0.0365528	0	0.00194344	0.00127113	0.00296853	0.150594	74.1089
2.94513	0.305666	720.551	51.1215	17.0154	0.0715821	0	0.00381504	0.053453	0.000270554	0.169016	40.176
1.86402	0.259417	407.688	847.257	18.827	0.049269	0	0.00148504	0.000714359	0.00308424	0.0975906	37.2919
1.56028	0.247899	868.827	802.563	18.1414	0.0284515	0	0.000933386	0.00101014	0.000861952	0.0848094	54.0767
1.99663	0.159875	319.503	305.525	17.9739	0.0375221	0	0.00319365	0.00333802	0.0030524	0.110021	52.7025
1.33429	0.162006	184.596	82.2493	18.0286	0.0339125	0	0.00499721	0.0111934	0.00222463	0.0731864	38.9075
1.69824	0.222517	477.49	592.565	16.4943	0.0482611	0	0.00158673	0.00127811	0.00196821	0.101524	34.6982
3.03793	0.258421	286.119	227.98	18.1112	0.074631	0	0.00590626	0.0074041	0.00470186	0.165125	40.0719
3.48351	0.18878	487.581	942.287	16.52	0.0645164	0	0.00243592	0.0012602	0.00470578	0.208389	53.3597
2.29938	0.164817	735.826	953.994	17.6744	0.0639944	0	0.00136059	0.00104926	0.00176361	0.128856	35.5884
3.23199	0.217649	496.559	426.453	17.8702	0.074913	0	0.00350074	0.00407416	0.00300517	0.178555	42.5937
3.14011	0.285094	819.331	839.407	18.7473	0.0408606	0	0.00189274	0.00184685	0.00193845	0.164903	75.659
2.30345	0.200186	860.794	287.522	16.7949	0.0661933	0	0.00200559	0.00600022	0.000669748	0.135433	34.363
3.49588	0.235582	867.455	530.004	18.3669	0.0724994	0	0.00250118	0.00409185	0.00152777	0.187823	47.5828
2.81099	0.249413	899.559	769.423	16.4281	0.0305782	0	0.001684	0.00196819	0.00143998	0.168473	90.5122
1.90694	0.182795	414.243	161.944	18.208	0.0600491	0	0.00330854	0.00845354	0.00129287	0.103561	31.4014
2.36461	0.303258	163.712	24.14	17.8449	0.0485985	0	0.0125673	0.0841711	0.00184968	0.128647	47.238
2.764	0.175335	962.287	146.563	17.432	0.0320343	0	0.00249228	0.016344	0.000379522	0.156788	85.3193
1.46283	0.302319	996.631	960.717	17.129	0.0727209	0	0.000747239	0.00077493	0.000720094	0.0838811	19.7577
3.53068	0.291889	873.416	429.792	18.141	0.0480764	0	0.00270861	0.00550066	0.00133241	0.191392	72.2188
1.43705	0.286131	909.528	265.616	16.4544	0.0327711	0	0.00122257	0.00418186	0.000356926	0.0857442	43.0522
2.13458	0.197608	540.08	182.553	16.6434	0.0413381	0	0.00295309	0.00872721	0.000997812	0.1266	50.9714
2.09686	0.201294	5.878	988.293	16.972	0.0554459	0	0.00210873	1.25394e-05	0.34281	0.118057	36.1374
2.06771	0.302394	863.645	209.626	16.706	0.0665751	0	0.00192601	0.0079236	0.000467323	0.121387	30.4601
3.37159	0.313759	784.636	42.4935	17.9181	0.0554492	0	0.00407471	0.0746874	0.000220586	0.183569	59.3194
1.42207	0.303634	137.279	181.684	17.271	0.0462209	0	0.00445418	0.00335993	0.00588194	0.0806795	30.1469
2.28913	0.255206	33.0576	554.532	18.9733	0.0780124	0	0.00389411	0.000232035	0.064822	0.118134	28.7311
3.24327	0.129326	579.379	909.544	18.5724	0.0582103	0	0.00217808	0.00138724	0.00341851	0.173373	55.3157
1.24907	0.229139	298.695	914.361	17.48	0.0434144	0	0.0010295	0.000336223	0.00314906	0.0704741	28.3751
1.40391	0.161152	870.443	508.45	17.6351	0.0461672	0	0.00101802	0.00174226	0.000594545	0.0788577	30.1223
2.68442	0.114174	652.869	650.415	17.3664	0.0286605	0	0.00205956	0.00206697	0.00205146	0.153525	93.0266
3.5024	0.124564	246.699	698.28	16.8718	0.0575591	0	0.00370584	0.00130902	0.0104841	0.205954	60.3696
3.09389	0.316503	390.707	469.06	17.8857	0.0800937	0	0.0035972	0.00299429	0.00431509	0.169784	37.9143
1.72153	0.275978	675.064	564.059	17.2133	0.0580341	0	0.001389	0.00166154	0.00116013	0.0983671	29.1763
2.45034	0.121417	844.681	13.9115	17.2896	0.0505061	0	0.00285349	0.17176	4.69888e-05	0.139517	47.7604
1.61251	0.331814	559.699	641.894	18.4185	0.0392677	0	0.0013416	0.00116921	0.00153771	0.0859272	40.3041
3.46091	0.150183	183.102	511.453	18.4706	0.0638518	0	0.00498184	0.001783	0.0139042	0.185696	53.7169
1.48239	0.245694	260.479	110.084	16.7072	0.0415068	0	0.00399771	0.00943824	0.00168793	0.0872223	35.1085
2.94242	0.119499	59.0025	134.23	18.3641	0.028277	0	0.0152179	0.00668325	0.0345507	0.158826	103.147
3.24667	0.264244	210.602	577.001	18.8374	0.0304145	0	0.00412084	0.00150339	0.011276	0.169734	105.126
2.60276	0.119154	597.519	496.605	17.5647	0.0679758	0	0.00237859	0.00286125	0.00197648	0.147134	38.0189
2.59455	0.15622	970.32	984.299	18.801	0.0284482	0	0.00132729	0.00130823	0.00134619	0.13683	90.4296
2.80146	0.275978	557.535	234.26	17.4434	0.0347341	0	0.00353689	0.00840782	0.00148536	0.157893	79.2933
1.92705	0.176142	924.879	197.096	17.9261	0.0530649	0	0.00171728	0.00805121	0.000365891	0.106355	35.9283
1.25471	0.211328	701.542	483.77	18.8336	0.053148	0	0.00105836	0.00153412	0.000729606	0.0658448	23.3329
2.67823	0.284643	739.576	382.125	16.9601	0.0663435	0	0.00238705	0.00461653	0.00123287	0.155171	39.6681
2.39152	0.189041	644.439	453.557	17.439	0.0407977	0	0.0021777	0.00309292	0.00153222	0.135593	57.9593
3.18705	0.14959	874.712	278.238	18.7722	0.0481067	0	0.0027639	0.00868435	0.000879024	0.168336	65.688
1.94459	0.230426	729.835	726.542	16.8648	0.0488804	0	0.00133501	0.00134064	0.00132857	0.113696	39.2278
1.83465	0.263031	842.928	807.746	16.864	0.0545042	0	0.00111128	0.00115931	0.00106456	0.107069	33.1279
1.97803	0.254054	372.186	866.77	18.5436	0.0396487	0	0.0015962	0.000685198	0.0037148	0.105147	49.1766
1.66484	0.119167	585.171	494.578	18.4883	0.0793056	0	0.00154171	0.00182367	0.00130276	0.0894419	20.8513
2.60788	0.271331	111.715	872.806	17.119	0.0564739	0	0.00264815	0.000338847	0.0206393	0.149593	45.3463
1.76009	0.274518	627.854	180.937	17.1759	0.0675486	0	0.00217546	0.00753743	0.000626659	0.1007	25.6054
2.08456	0.153462	447.52	186.654	18.9117	0.0367298	0	0.00328625	0.00787263	0.00137017	0.109238	56.2451
2.32861	0.298881	760.917	229.428	18.0702	0.0626793	0	0.0023506	0.00778582	0.000708463	0.126591	36.4957
1.99615	0.314457	544.654	773.722	18.1019	0.0385468	0	0.00151374	0.00106515	0.00214914	0.10831	50.8631
1.48199	0.273566	252.629	635.339	18.3706	0.0522844	0	0.00166845	0.000663138	0.00419147	0.0793922	27.8952
2.94359	0.185569	22.6766	854.62	18.1348	0.0593693	0	0.00335459	8.89919e-05	0.125399	0.159368	48.6802
3.49786	0.210603	53.1337	245.983	18.702	0.0459842	0	0.0116858	0.00252203	0.0538857	0.18419	74.9112
2.05405	0.155498	452.52	129.993	18.5705	0.0826223	0	0.00352525	0.0122572	0.00101233	0.109551	24.623
2.07427	0.255165	54.4904	264.123	17.7214	0.0579821	0	0.0065051	0.00134075	0.0313842	0.114831	35.0963
3.47948	0.192134	233.269	687.549	17.4815	0.05142	0	0.00377789	0.00128139	0.011126	0.196698	66.8723
2.77502	0.319033	89.7339	892.12	18.8285	0.0481226	0	0.00282539	0.000284091	0.0279901	0.14441	56.5021
2.57675	0.127484	201.715	914.635	17.2725	0.0426969	0	0.00230793	0.000508923	0.0104583	0.147992	59.8684
2.71929	0.173303	641.741	154.352	18.5484	0.0317959	0	0.00341504	0.0141826	0.000821168	0.145078	84.632
1.68011	0.31114	591.909	832.471	18.1221	0.0453481	0	0.00117928	0.000838186	0.00165769	0.0910838	36.3991
1.43592	0.174272	292.141	99.5662	17.0418	0.0441043	0	0.00366416	0.0107324	0.00124806	0.083247	32.1665
1.74812	0.134939	539.349	926.327	18.1292	0.0638039	0	0.00119259	0.00069428	0.00204776	0.0956837	27.1876
3.44535	0.117328	628.936	68.0726	18.4821	0.0394876	0	0.00494221	0.0455836	0.000534818	0.184918	86.5502
1.63019	0.302797	844.636	222.08	17.1743	0.0617771	0	0.0015278	0.00580277	0.000401562	0.0931418	25.8939
2.8238	0.308956	258.711	529.715	18.2163	0.075331	0	0.00358017	0.00174752	0.00732171	0.152219	36.8091
3.30003	0.180359	11.7011	299.519	17.6607	0.0669679	0	0.0105974	0.000413753	0.267148	0.182156	48.0381
2.4666	0.249244	310.326	789.88	17.4291	0.0407347	0	0.00224143	0.000880331	0.00570058	0.139402	59.6457
2.82564	0.189268	910.58	627.412	17.8964	0.0763674	0	0.001837	0.00266528	0.00126547	0.156175	36.5992
2.26291	0.169343	399.701	728.28	17.824	0.0610201	0	0.00200586	0.00110061	0.00365325	0.1257	36.717
2.75895	0.290358	724.332	995.823	17.9121	0.0767686	0	0.00160362	0.00116609	0.0022038	0.151491	35.3467
1.95279	0.307804	259.382	62.6458	17.1886	0.0584118	0	0.00605827	0.0249613	0.00146146	0.11104	32.6752
1.20667	0.290212	452.871	970.823	16.8764	0.0781114	0	0.000847386	0.000395172	0.00181539	0.0702397	15.1757
2.23057	0.316286	215.175	277.034	17.3901	0.071713	0	0.00452884	0.00351358	0.00582225	0.125728	30.4885
1.69058	0.227496	375.753	335.235	16.8958	0.040869	0	0.00237704	0.00266253	0.00211943	0.0986347	40.777
3.48479	0.156132	870.901	83.5755	16.8757	0.0437073	0	0.0036504	0.0379682	0.000350246	0.20422	78.8506
1.74672	0.274925	15.2377	16.2743	18.3626	0.038671	0	0.0549512	0.0505964	0.0576492	0.0913135	43.3594
1.52674	0.181382	494.319	965.077	18.5941	0.0665399	0	0.00104601	0.000535675	0.00204142	0.0812804	22.7133
2.85332	0.299555	208.041	267.354	17.6885	0.0401741	0	0.00599822	0.00466227	0.00769726	0.158318	69.7065
3.12839	0.312153	408.771	164.581	18.0647	0.0550741	0	0.00545335	0.0135189	0.00219397	0.169876	55.7204
3.45857	0.327519	391.484	524.547	18.3514	0.0803631	0	0.00377425	0.00281507	0.00505286	0.184955	42.2355
1.37509	0.121268	352.765	104.292	17.8725	0.0450291	0	0.00300777	0.0101619	0.000888915	0.0763254	30.2943
1.80675	0.247056	234.733	661.649	18.3596	0.0348608	0	0.00201504	0.000714608	0.00567391	0.0969907	51.0805
1.70607	0.127375	679.911	998.43	16.4884	0.0377806	0	0.00101645	0.000692093	0.00149234	0.102654	44.8006
2.67688	0.203286	236.836	321.089	18.0806	0.0400818	0	0.00479617	0.00353544	0.00649679	0.146242	65.9685
1.22512	0.200501	489.029	385.25	16.6645	0.0792251	0	0.00140097	0.00177745	0.00110321	0.072592	15.2693
1.85963	0.307777	601.894	49.0331	16.8271	0.0556339	0	0.00285554	0.0348339	0.000232507	0.107848	32.6198
2.33132	0.295036	419.441	6.07617	17.8765	0.0331656	0	0.00547498	0.360439	7.92568e-05	0.122353	65.949
1.32594	0.126959	452.49	662.137	18.7419	0.049619	0	0.00118945	0.000812686	0.00174005	0.0702463	26.5332
2.6252	0.196101	817.837	83.4383	18.2903	0.0527049	0	0.00291213	0.0284769	0.000297034	0.141671	49.1645
3.4975	0.247384	168.803	783.95	16.9647	0.0748576	0	0.00366998	0.000789986	0.0170191	0.202892	45.9805
2.53845	0.172273	67.6152	150.999	18.4671	0.0636319	0	0.0116024	0.00518949	0.0258447	0.135794	39.4096
1.81374	0.252625	613.052	611.497	17.094	0.0457005	0	0.00148084	0.001484	0.00147648	0.104494	39.0854
3.30933	0.154231	138.179	2.58535	18.9466	0.0391368	0	0.0234841	1.18449	0.000438902	0.163499	79.1517
2.99827	0.18605	201.501	205.068	17.0072	0.0717214	0	0.00737118	0.0072364	0.00749475	0.174147	41.2953
3.48464	0.258549	2.31096	16.5029	18.2881	0.0523633	0	0.182706	0.0251903	1.17344	0.168628	58.8943
2.36691	0.205227	345.265	994.329	17.9022	0.073968	0	0.00176662	0.000613303	0.00508466	0.13063	31.616
3.49867	0.205975	419.121	900.016	16.7211	0.0510801	0	0.00265183	0.00123462	0.0056917	0.206574	67.6221
2.37398	0.290138	629.455	349.625	16.8706	0.0589212	0	0.00242399	0.00436046	0.00134576	0.1382	39.5702
1.82912	0.295307	832.12	680.445	18.0943	0.0722383	0	0.00120905	0.00147791	0.000988318	0.0994063	24.8993
1.55882	0.281652	114.002	493.572	16.7152	0.0427153	0	0.00256446	0.000591984	0.0110755	0.0914763	35.7962
2.77367	0.310839	883.614	201.745	17.3966	0.060791	0	0.0025548	0.0111724	0.000583102	0.156388	44.7535
2.10353	0.122355	106.06	878.629	18.3527	0.055064	0	0.00213597	0.000257799	0.0176746	0.113725	37.9042
1.33924	0.20086	30.6339	528.861	18.6497	0.0528996	0	0.00239279	0.000138548	0.0410399	0.0705805	24.8831
2.70116	0.179475	829.392	337.811	16.6252	0.0493471	0	0.00231386	0.00567796	0.00094223	0.160643	54.1212
1.56329	0.292306	245.769	156.441	16.788	0.0570169	0	0.00388392	0.00609028	0.00246932	0.0913127	26.886
3.02196	0.256998	14.6127	865.611	16.9059	0.0760452	0	0.00343218	5.79225e-05	0.199798	0.173031	38.4673
3.40554	0.173049	676.985	913.034	18.8668	0.0765571	0	0.00214159	0.00158762	0.00288758	0.178803	44.0645
3.5733	0.170657	319.64	160.633	18.8116	0.0630243	0	0.00743751	0.0147841	0.00373566	0.188011	56.1179
1.4743	0.207581	365.616	226.974	18.4549	0.0364445	0	0.00248702	0.0040025	0.00154306	0.0789086	39.958
2.50673	0.27278	489.685	654.592	17.8984	0.0749944	0	0.00219015	0.00163772	0.00292608	0.137849	32.8996
2.19743	0.236148	50.4203	879.483	17.5623	0.0636453	0	0.00236247	0.000135403	0.0410166	0.122884	33.9087
2.92583	0.207737	550.888	935.885	17.072	0.059209	0	0.00196763	0.00115795	0.00334148	0.169244	48.7988
3.40656	0.313359	161.09	85.0236	17.4012	0.0348692	0	0.0138238	0.0260951	0.00728208	0.191468	95.5506
2.16487	0.168757	360.341	110.969	18.8442	0.0709098	0	0.00459166	0.0148876	0.00141336	0.113677	30.2097
3.58363	0.209119	732.289	272.979	17.5678	0.060499	0	0.00356411	0.00955369	0.00132823	0.201419	58.4884
1.86065	0.248126	582.626	479.304	17.2216	0.0642789	0	0.00175174	0.00212825	0.00144047	0.106432	28.5152
1.82444	0.181663	487.657	663.951	16.5172	0.0619727	0	0.001584	0.00116309	0.00215583	0.109202	29.1049
1.23567	0.327224	948.964	557.016	17.5814	0.0491154	0	0.00082033	0.00139674	0.000481346	0.0689494	24.6811
1.89497	0.288576	77.2341	253.97	16.6691	0.0746688	0	0.00571647	0.00173644	0.0187276	0.111301	24.847
1.7153	0.330974	62.3866	269.565	18.0362	0.0692078	0	0.00516219	0.00119324	0.0221874	0.0928754	24.2042
2.61524	0.272306	461.926	544.227	17.9988	0.0594818	0	0.00259855	0.00220448	0.00305973	0.143018	43.2764
2.42287	0.244291	669.515	557.092	18.6369	0.0647086	0	0.00197487	0.00237236	0.00164266	0.128244	36.936
1.2323	0.15625	122.218	49.1703	17.9051	0.0434942	0	0.00718354	0.017799	0.00288636	0.0679877	27.9882
2.60602	0.12453	52.1123	226.013	18.8497	0.0310272	0	0.00936573	0.00215829	0.0405227	0.137004	83.2326
3.18519	0.305744	300.662	540.949	17.6591	0.0572788	0	0.00378325	0.00210156	0.0067999	0.177085	54.5955
1.34173	0.15271	242.339	345.814	16.5596	0.055038	0	0.00228066	0.00159753	0.00325241	0.0802187	24.1358
2.68047	0.251659	406.652	877.928	16.7429	0.0772948	0	0.00208624	0.000966059	0.00450124	0.157613	34.1407
1.48825	0.292939	351.896	127.828	16.952	0.0281066	0	0.00310041	0.00851555	0.0011253	0.0860841	51.9202
1.77617	0.131271	946.296	246.043	18.6394	0.0376396	0	0.00148949	0.00572559	0.000387223	0.0945717	46.8325
1.99128	0.235332	381.881	652.564	16.8912	0.0489199	0	0.00192454	0.00112584	0.00328666	0.116182	40.1156
1.32063	0.143032	398.054	600.934	18.2141	0.0384167	0	0.00132178	0.00087533	0.00199475	0.0719085	34.0931
3.02544	0.161514	834.575	154.154	18.4522	0.0329541	0	0.00305943	0.0165461	0.000564998	0.162363	90.9132
1.74354	0.287045	408.847	721.405	16.8688	0.082624	0	0.00154222	0.000873685	0.00271932	0.101544	20.7315
2.74921	0.185694	387.75	847.837	17.3185	0.0445164	0	0.00222469	0.00101722	0.00486208	0.156974	61.0686
2.44085	0.239241	125.877	351.027	16.8824	0.0473639	0	0.00511555	0.00183317	0.0142384	0.142263	50.7084
3.17332	0.171901	618.068	452.063	17.9868	0.0363354	0	0.00296488	0.00405209	0.00216795	0.174668	86.4644
3.44795	0.168079	159.703	602.869	17.9146	0.0429705	0	0.00452047	0.00119716	0.0170466	0.190465	79.4059
1.92833	0.246388	547.58	699.988	18.2654	0.0386484	0	0.00154537	0.00120847	0.0019746	0.104105	49.2004
2.31604	0.130756	844.468	583.144	16.523	0.0533444	0	0.00162217	0.00234859	0.00112001	0.139031	43.0636
3.34431	0.148866	723.219	787.639	18.6469	0.042075	0	0.0022133	0.00203189	0.00240995	0.177876	78.8315
2.83519	0.332112	55.8318	560.797	17.6109	0.0676359	0	0.00459542	0.00045724	0.0458853	0.157068	40.8971
2.89774	0.213065	505.035	280.754	17.3603	0.0324262	0	0.00368669	0.00662679	0.0020486	0.164744	88.2006
2.2157	0.17268	2.32621	822.471	18.1534	0.0345671	0	0.0026858	7.59468e-06	0.88399	0.112549	59.1069
2.04607	0.328322	100.45	293.909	18.8726	0.0503743	0	0.00518402	0.00176979	0.0151186	0.106184	39.7814
1.83084	0.144269	384.64	894.894	16.6652	0.0402287	0	0.00143071	0.000614841	0.0033274	0.108871	45.1013
2.09485	0.28716	518.632	879.711	18.3445	0.0542894	0	0.00149779	0.000882729	0.00253916	0.112359	37.9664
2.85211	0.32946	550.873	518.023	18.9033	0.0673799	0	0.00266746	0.00283481	0.00250689	0.148157	41.5652
1.34198	0.174953	476.331	291.135	18.7243	0.0440229	0	0.00174819	0.00285853	0.00106811	0.0709544	30.1792
2.59279	0.13226	988.14	195.175	16.7018	0.0297196	0	0.00219088	0.0110846	0.00043268	0.153913	86.4959
3.26231	0.183035	395.966	672.625	16.8606	0.0457308	0	0.00305239	0.00179641	0.00518268	0.191301	70.5315
1.24874	0.158147	717.243	729.347	16.8196	0.0755861	0	0.000863138	0.00084863	0.00087751	0.0735275	16.3616
2.67706	0.227852	465.264	765.917	18.306	0.0713412	0	0.00217398	0.00132022	0.00357705	0.144355	37.0411
1.61404	0.297689	446.087	596.543	18.1821	0.0618795	0	0.00154761	0.0011567	0.0020682	0.0872644	25.6409
2.87002	0.156027	433.999	770.322	17.4157	0.0573828	0	0.00238279	0.00134219	0.00422779	0.163261	49.5498
2.54947	0.143811	15.8017	75.7402	17.0714	0.0364101	0	0.0278066	0.00579031	0.13208	0.14671	68.7872
3.05309	0.262499	753.493	20.7407	18.3907	0.0633944	0	0.00394204	0.141421	0.000108471	0.16163	46.8887
2.66582	0.23565	398.847	682.914	17.8369	0.0809892	0	0.00246379	0.00143845	0.00421607	0.147401	32.4632
1.62715	0.184472	683.341	55.1916	16.6105	0.0388288	0	0.00220268	0.0271811	0.000177856	0.0965589	41.3067
2.75349	0.322224	279.702	104.337	17.8644	0.074694	0	0.00716381	0.0191452	0.00266925	0.150889	36.0877
2.80641	0.25147	182.218	688.616	16.5229	0.0458096	0	0.00322174	0.000852209	0.0121584	0.16706	60.2562
2.10115	0.302594	237.873	215.617	17.6101	0.0737641	0	0.0046302	0.00510097	0.00419166	0.117064	27.9474
2.60158	0.293068	893.538	947.287	16.5108	0.0396168	0	0.00141305	0.00133246	0.00149755	0.154746	64.4925
3.04701	0.163567	676.055	896.647	17.9104	0.0420859	0	0.00193724	0.00146037	0.00256872	0.168531	71.7217
1.78485	0.224265	663.555	306.927	16.8148	0.0583438	0	0.00183871	0.00397226	0.000850208	0.104663	30.164
3.21111	0.29258	834.941	900.336	17.4867	0.0283416	0	0.00185018	0.00171523	0.00199439	0.180518	111.38
